,latitud,longitud,year,matching_accuracy
21353,27.844501495361328,69.4139633178711,2018,3.0
21445,27.81453514099121,69.10896301269531,2015,3.0
21448,27.81453514099121,69.10896301269531,2018,3.0
21595,28.16415405273438,69.732421875,2015,3.0
21598,28.16415405273438,69.732421875,2018,3.0
21610,28.420873641967773,70.30726623535156,2015,3.0
21613,28.420873641967773,70.30726623535156,2018,3.0
21630,27.724428176879883,68.82279968261719,2015,3.0
21633,27.724428176879883,68.82279968261719,2018,3.0
21665,25.461463928222656,68.71520233154297,2015,4.0
21668,25.461463928222656,68.71520233154297,2018,4.0
21670,27.800430297851562,69.12686157226562,2015,3.0
21673,27.800430297851562,69.12686157226562,2018,3.0
21690,27.724428176879883,68.82279968261719,2015,3.0
21693,27.724428176879883,68.82279968261719,2018,3.0
21735,28.289897918701172,70.13702392578125,2015,3.0
21738,28.289897918701172,70.13702392578125,2018,3.0
21750,28.449670791625977,69.5853271484375,2015,4.0
21753,28.449670791625977,69.5853271484375,2018,4.0
21860,28.164154052734375,69.732421875,2015,3.0
21863,28.164154052734375,69.732421875,2018,3.0
21925,27.724937438964844,68.82301330566406,2015,4.0
21928,27.724937438964844,68.82301330566406,2018,4.0
22080,28.020065307617188,69.5401611328125,2015,3.0
22083,28.020065307617188,69.5401611328125,2018,3.0
22085,28.02804946899414,69.3233413696289,2015,4.0
22088,28.02804946899414,69.3233413696289,2018,4.0
22115,27.68836784362793,68.96126556396484,2015,3.0
22118,27.68836784362793,68.96126556396484,2018,3.0
22135,31.030879974365234,73.12686157226562,2015,3.0
22138,31.030879974365234,73.12686157226562,2018,3.0
22435,27.699323654174805,68.84644317626953,2015,4.0
22438,27.699323654174805,68.84644317626953,2018,4.0
22470,24.85318374633789,67.01667022705078,2015,4.0
22473,24.85318374633789,67.01667022705078,2018,4.0
22530,28.312578201293945,70.12574005126953,2015,3.0
22533,28.312578201293945,70.12574005126953,2018,3.0
22620,31.348499298095703,73.4291000366211,2015,3.0
22623,31.348499298095703,73.4291000366211,2018,3.0
22630,27.948274612426758,68.6351089477539,2015,4.0
22633,27.948274612426758,68.6351089477539,2018,4.0
22705,27.668672561645508,68.89432525634766,2015,3.0
22708,27.668672561645508,68.89432525634766,2018,3.0
22775,28.425251007080078,70.30743408203125,2015,3.0
22778,28.425251007080078,70.30743408203125,2018,3.0
22875,27.72515869140625,68.8299560546875,2015,4.0
22878,27.72515869140625,68.8299560546875,2018,4.0
22920,27.72515869140625,68.8299560546875,2015,4.0
22923,27.72515869140625,68.8299560546875,2018,4.0
22925,27.671279907226562,68.89388275146484,2015,3.0
22928,27.671279907226562,68.89388275146484,2018,3.0
23080,27.682205200195312,68.89395904541016,2015,3.0
23083,27.682205200195312,68.89395904541016,2018,3.0
23090,27.668676376342773,68.89434814453125,2015,3.0
23093,27.668676376342773,68.89434814453125,2018,3.0
23115,27.967172622680664,69.41169738769531,2015,3.0
23118,27.967172622680664,69.41169738769531,2018,3.0
23140,31.049955368041992,73.86172485351562,2015,3.0
23143,31.049955368041992,73.86172485351562,2018,3.0
23210,28.024669647216797,69.56907653808594,2015,3.0
23213,28.024669647216797,69.56907653808594,2018,3.0
23225,31.86366081237793,70.90149688720703,2015,3.0
23228,31.86366081237793,70.90149688720703,2018,3.0
23295,27.724376678466797,68.82280731201172,2015,3.0
23298,27.724376678466797,68.82280731201172,2018,3.0
23300,31.605520248413086,74.31099700927734,2015,3.0
23303,31.605520248413086,74.31099700927734,2018,3.0
23325,28.0283203125,69.32270050048828,2015,3.0
23328,28.0283203125,69.32270050048828,2018,3.0
23420,27.998170852661133,69.31509399414062,2015,3.0
23423,27.998170852661133,69.31509399414062,2018,3.0
23465,28.424951553344727,70.30355834960938,2015,3.0
23468,28.424951553344727,70.30355834960938,2018,3.0
23470,27.52678680419922,68.7551498413086,2015,3.0
23473,27.52678680419922,68.7551498413086,2018,3.0
23505,27.72439193725586,68.8227767944336,2015,3.0
23508,27.72439193725586,68.8227767944336,2018,3.0
23510,27.72641944885254,68.82180786132812,2015,4.0
23513,27.72641944885254,68.82180786132812,2018,4.0
23530,24.649059295654297,68.84677124023438,2015,3.0
23533,24.649059295654297,68.84677124023438,2018,3.0
23815,28.312578201293945,70.12574005126953,2015,3.0
23818,28.312578201293945,70.12574005126953,2018,3.0
23865,31.42021942138672,73.07927703857422,2015,4.0
23868,31.42021942138672,73.07927703857422,2018,4.0
24210,28.312578201293945,70.12574005126953,2015,3.0
24213,28.312578201293945,70.12574005126953,2018,3.0
24230,27.725339889526367,68.82185363769531,2015,4.0
24233,27.725339889526367,68.82185363769531,2018,4.0
24240,28.02456283569336,69.54092407226562,2015,3.0
24243,28.02456283569336,69.54092407226562,2018,3.0
24275,28.026721954345703,69.32422637939453,2015,3.0
24278,28.026721954345703,69.32422637939453,2018,3.0
24320,27.814464569091797,69.10894012451172,2015,3.0
24323,27.814464569091797,69.10894012451172,2018,3.0
24375,31.721269607543945,72.9902114868164,2015,3.0
24378,31.721269607543945,72.9902114868164,2018,3.0
24380,29.79496383666992,72.99918365478516,2015,4.0
24383,29.79496383666992,72.99918365478516,2018,4.0
24455,27.843135833740234,69.41190338134766,2015,3.0
24458,27.843135833740234,69.41190338134766,2018,3.0
24495,27.53322982788086,68.76358032226562,2015,4.0
24498,27.53322982788086,68.76358032226562,2018,4.0
24670,31.24627685546875,74.21595001220703,2015,3.0
24673,31.24627685546875,74.21595001220703,2018,3.0
24675,28.02530288696289,69.5658187866211,2015,3.0
24678,28.02530288696289,69.5658187866211,2018,3.0
24685,27.72641944885254,68.82180786132812,2015,4.0
24688,27.72641944885254,68.82180786132812,2018,4.0
24710,27.682205200195312,68.89395904541016,2015,3.0
24713,27.682205200195312,68.89395904541016,2018,3.0
24740,28.312578201293945,70.12574005126953,2015,3.0
24743,28.312578201293945,70.12574005126953,2018,3.0
24765,31.56841468811035,72.64823913574219,2015,3.0
24768,31.56841468811035,72.64823913574219,2018,3.0
24790,27.814748764038086,69.11152648925781,2015,3.0
24793,27.814748764038086,69.11152648925781,2018,3.0
24855,27.66887664794922,69.24150085449219,2015,3.0
24858,27.66887664794922,69.24150085449219,2018,3.0
24980,28.420873641967773,70.30726623535156,2015,3.0
24983,28.420873641967773,70.30726623535156,2018,3.0
24995,28.318038940429688,70.12850952148438,2015,3.0
24998,28.318038940429688,70.12850952148438,2018,3.0
25060,24.90083122253418,67.02546691894531,2015,4.0
25063,24.90083122253418,67.02546691894531,2018,4.0
25105,27.68220520019531,68.89395904541016,2015,3.0
25108,27.68220520019531,68.89395904541016,2018,3.0
25115,30.9043025970459,73.04043579101562,2015,3.0
25118,30.9043025970459,73.04043579101562,2018,3.0
25410,25.461463928222656,68.71520233154297,2015,4.0
25413,25.461463928222656,68.71520233154297,2018,4.0
25430,27.814491271972656,69.10894775390625,2015,3.0
25433,27.814491271972656,69.10894775390625,2018,3.0
25525,31.45170021057129,74.35565948486328,2015,3.0
25528,31.45170021057129,74.35565948486328,2018,3.0
25680,27.724140167236328,68.82344055175781,2015,3.0
25683,27.724140167236328,68.82344055175781,2018,3.0
25715,27.814748764038086,69.11152648925781,2015,3.0
25718,27.814748764038086,69.11152648925781,2018,3.0
25800,30.53919219970703,72.69711303710938,2015,3.0
25803,30.53919219970703,72.69711303710938,2018,3.0
25970,27.725261688232422,68.8220443725586,2015,4.0
25973,27.725261688232422,68.8220443725586,2018,4.0
25975,27.845947265625,67.9046401977539,2015,3.0
25978,27.845947265625,67.9046401977539,2018,3.0
26075,27.986865997314453,69.36540222167969,2015,3.0
26078,27.986865997314453,69.36540222167969,2018,3.0
26155,27.7244930267334,68.82275390625,2015,3.0
26158,27.7244930267334,68.82275390625,2018,3.0
26160,30.9043025970459,73.04043579101562,2015,3.0
26163,30.9043025970459,73.04043579101562,2018,3.0
26205,27.722429275512695,68.82515716552734,2015,3.0
26208,27.722429275512695,68.82515716552734,2018,3.0
26220,31.388439178466797,72.9970474243164,2015,3.0
26223,31.388439178466797,72.9970474243164,2018,3.0
26455,28.312578201293945,70.12574005126953,2015,3.0
26458,28.312578201293945,70.12574005126953,2018,3.0
26495,28.02530288696289,69.5658187866211,2015,3.0
26498,28.02530288696289,69.5658187866211,2018,3.0
26505,28.420873641967773,70.30726623535156,2015,3.0
26508,28.420873641967773,70.30726623535156,2018,3.0
26515,35.20456314086914,71.87525939941406,2015,3.0
26518,35.20456314086914,71.87525939941406,2018,3.0
26540,28.49151039123535,66.25582122802734,2015,3.0
26543,28.49151039123535,66.25582122802734,2018,3.0
26545,27.757923126220703,68.75489044189453,2015,3.0
26548,27.757923126220703,68.75489044189453,2018,3.0
26590,31.134559631347656,72.73177337646484,2015,3.0
26593,31.134559631347656,72.73177337646484,2018,3.0
26680,30.20015525817871,67.00353240966797,2015,3.0
26683,30.20015525817871,67.00353240966797,2018,3.0
26705,31.241418838500977,74.21394348144531,2015,4.0
26708,31.241418838500977,74.21394348144531,2018,4.0
26815,27.843400955200195,69.41271209716797,2015,3.0
26818,27.843400955200195,69.41271209716797,2018,3.0
26830,31.03326988220215,73.13298797607422,2015,3.0
26833,31.03326988220215,73.13298797607422,2018,3.0
26835,31.25861930847168,72.75902557373047,2015,3.0
26838,31.25861930847168,72.75902557373047,2018,3.0
26870,30.157672882080078,68.57349395751953,2015,3.0
26873,30.157672882080078,68.57349395751953,2018,3.0
26875,27.84971046447754,69.41246032714844,2015,3.0
26878,27.84971046447754,69.41246032714844,2018,3.0
26940,27.723684310913086,68.82318115234375,2015,3.0
26943,27.723684310913086,68.82318115234375,2018,3.0
26975,31.0206241607666,73.8526382446289,2015,3.0
26978,31.0206241607666,73.8526382446289,2018,3.0
26995,27.668676376342773,68.89434814453125,2015,3.0
26998,27.668676376342773,68.89434814453125,2018,3.0
27015,27.81453514099121,69.10896301269531,2015,3.0
27018,27.81453514099121,69.10896301269531,2018,3.0
27025,27.668781280517578,68.89431762695312,2015,3.0
27028,27.668781280517578,68.89431762695312,2018,3.0
27120,29.545549392700195,67.87696838378906,2015,4.0
27123,29.545549392700195,67.87696838378906,2018,4.0
27155,27.527244567871094,68.754638671875,2015,4.0
27158,27.527244567871094,68.754638671875,2018,4.0
27725,31.03327751159668,73.13275146484375,2015,3.0
27728,31.03327751159668,73.13275146484375,2018,3.0
27820,28.002328872680664,69.29627227783203,2015,4.0
27823,28.002328872680664,69.29627227783203,2018,4.0
27905,27.725051879882812,68.82103729248047,2015,4.0
27908,27.725051879882812,68.82103729248047,2018,4.0
27925,25.46137237548828,68.71540832519531,2015,3.0
27928,25.46137237548828,68.71540832519531,2018,3.0
27945,25.293560028076172,68.81550598144531,2015,3.0
27948,25.293560028076172,68.81550598144531,2018,3.0
28280,27.078584671020508,68.45811462402344,2015,4.0
28283,27.078584671020508,68.45811462402344,2018,4.0
28350,28.312578201293945,70.12574005126953,2015,3.0
28353,28.312578201293945,70.12574005126953,2018,3.0
28675,27.527990341186523,68.75753021240234,2015,4.0
28678,27.527990341186523,68.75753021240234,2018,4.0
28720,28.424043655395508,70.309326171875,2015,3.0
28723,28.424043655395508,70.309326171875,2018,3.0
28775,27.72641944885254,68.82180786132812,2015,4.0
28778,27.72641944885254,68.82180786132812,2018,4.0
29080,32.057952880859375,73.07113647460938,2015,3.0
29083,32.057952880859375,73.07113647460938,2018,3.0
29145,30.0624198913574,70.62799072265625,2015,3.0
29148,30.0624198913574,70.62799072265625,2018,3.0
29295,27.723684310913086,68.82318115234375,2015,3.0
29298,27.723684310913086,68.82318115234375,2018,3.0
29350,27.724380493164062,68.82280731201172,2015,3.0
29353,27.724380493164062,68.82280731201172,2018,3.0
29495,28.312578201293945,70.12574005126953,2015,3.0
29498,28.312578201293945,70.12574005126953,2018,3.0
29655,31.12750244140625,74.44805145263672,2015,3.0
29658,31.12750244140625,74.44805145263672,2018,3.0
30040,27.724428176879883,68.82279968261719,2015,3.0
30043,27.724428176879883,68.82279968261719,2018,3.0
30075,28.164154052734375,69.732421875,2015,3.0
30078,28.164154052734375,69.732421875,2018,3.0
30090,28.009910583496094,69.32402038574219,2015,3.0
30093,28.009910583496094,69.32402038574219,2018,3.0
30130,31.531810760498047,74.3453369140625,2015,4.0
30133,31.531810760498047,74.3453369140625,2018,4.0
30215,27.724937438964844,68.82301330566406,2015,4.0
30218,27.724937438964844,68.82301330566406,2018,4.0
30240,28.16119956970215,69.7284927368164,2015,3.0
30243,28.16119956970215,69.7284927368164,2018,3.0
30320,27.724937438964844,68.82301330566406,2015,4.0
30323,27.724937438964844,68.82301330566406,2018,4.0
30450,27.814287185668945,69.11180877685547,2015,3.0
30453,27.814287185668945,69.11180877685547,2018,3.0
30455,27.843252182006836,69.41290283203125,2015,3.0
30458,27.843252182006836,69.41290283203125,2018,3.0
30695,31.42021942138672,73.07927703857422,2015,4.0
30698,31.42021942138672,73.07927703857422,2018,4.0
30730,31.040674209594727,73.85071563720703,2015,3.0
30733,31.040674209594727,73.85071563720703,2018,3.0
30755,28.02456283569336,69.54092407226562,2015,3.0
30758,28.02456283569336,69.54092407226562,2018,3.0
30800,28.415891647338867,70.29541778564453,2015,3.0
30803,28.415891647338867,70.29541778564453,2018,3.0
30890,28.289897918701172,70.13702392578125,2015,3.0
30893,28.289897918701172,70.13702392578125,2018,3.0
30900,28.31242561340332,70.12093353271484,2015,3.0
30903,28.31242561340332,70.12093353271484,2018,3.0
31000,29.8026065826416,72.177978515625,2015,3.0
31003,29.8026065826416,72.177978515625,2018,3.0
31090,31.407432556152344,73.07303619384766,2015,3.0
31093,31.407432556152344,73.07303619384766,2018,3.0
31140,31.565000534057617,72.64935302734375,2015,3.0
31143,31.565000534057617,72.64935302734375,2018,3.0
31225,30.584035873413086,71.23482513427734,2015,4.0
31228,30.584035873413086,71.23482513427734,2018,4.0
31235,27.724374771118164,68.82280731201172,2015,3.0
31238,27.724374771118164,68.82280731201172,2018,3.0
31250,27.670654296875,68.8930892944336,2015,3.0
31253,27.670654296875,68.8930892944336,2018,3.0
31255,27.586811065673828,68.86304473876953,2015,3.0
31258,27.586811065673828,68.86304473876953,2018,3.0
31400,33.80627822875977,73.12938690185547,2015,4.0
31403,33.80627822875977,73.12938690185547,2018,4.0
31520,28.152198791503906,69.73452758789062,2015,3.0
31523,28.152198791503906,69.73452758789062,2018,3.0
31540,27.644756317138672,68.83175659179688,2015,3.0
31543,27.644756317138672,68.83175659179688,2018,3.0
31545,27.644756317138672,68.83175659179688,2015,3.0
31548,27.644756317138672,68.83175659179688,2018,3.0
31550,27.794113159179688,68.76542663574219,2015,3.0
31553,27.794113159179688,68.76542663574219,2018,3.0
31580,27.686166763305664,68.91092681884766,2015,3.0
31583,27.686166763305664,68.91092681884766,2018,3.0
31595,29.09483528137207,70.9021224975586,2015,3.0
31598,29.09483528137207,70.9021224975586,2018,3.0
31635,27.670654296875,68.8930892944336,2015,3.0
31638,27.670654296875,68.8930892944336,2018,3.0
31675,27.668676376342773,68.89434814453125,2015,3.0
31678,27.668676376342773,68.89434814453125,2018,3.0
32025,27.668670654296875,68.89434814453125,2015,3.0
32028,27.668670654296875,68.89434814453125,2018,3.0
32085,29.143932342529297,71.26020050048828,2015,3.0
32088,29.143932342529297,71.26020050048828,2018,3.0
32200,28.289897918701172,70.13702392578125,2015,3.0
32203,28.289897918701172,70.13702392578125,2018,3.0
32235,28.30561637878418,70.1338119506836,2015,3.0
32238,28.30561637878418,70.1338119506836,2018,3.0
32270,28.31242561340332,70.12093353271484,2015,3.0
32273,28.31242561340332,70.12093353271484,2018,3.0
32280,28.31242561340332,70.12093353271484,2015,3.0
32283,28.31242561340332,70.12093353271484,2018,3.0
32340,28.025920867919922,69.32275390625,2015,3.0
32343,28.025920867919922,69.32275390625,2018,3.0
32350,29.09483528137207,70.9021224975586,2015,3.0
32353,29.09483528137207,70.9021224975586,2018,3.0
32570,27.85873031616211,68.83323669433594,2015,3.0
32573,27.85873031616211,68.83323669433594,2018,3.0
32590,27.858722686767578,68.83323669433594,2015,3.0
32593,27.858722686767578,68.83323669433594,2018,3.0
32645,25.02445411682129,67.30623626708984,2015,3.0
32648,25.02445411682129,67.30623626708984,2018,3.0
32690,24.9156551361084,67.25831604003906,2015,3.0
32693,24.9156551361084,67.25831604003906,2018,3.0
32825,25.03603172302246,67.04895782470703,2015,3.0
32828,25.03603172302246,67.04895782470703,2018,3.0
32985,28.027158737182617,69.32352447509766,2015,3.0
32988,28.027158737182617,69.32352447509766,2018,3.0
33170,31.430265426635742,73.07439422607422,2015,4.0
33255,32.942474365234375,72.85710906982422,2015,3.0
33258,32.942474365234375,72.85710906982422,2018,3.0
33355,33.084754943847656,73.76978302001953,2015,3.0
33390,33.34492874145508,73.68362426757812,2015,3.0
33393,33.34492874145508,73.68362426757812,2018,3.0
33665,32.97530746459961,74.08582305908203,2015,3.0
33668,32.97530746459961,74.08582305908203,2018,3.0
33845,35.853858947753906,71.78904724121094,2015,3.0
