,newid,year,franchiseid_clean,bank,pp_type,latitud,longitud,province,district_str,matching_accuracy,num_transac,PROVINCE,PROVINCE_0,bank_district,counter,dup,bank_cat,payment_method,start_date,n_beneficiaries,BVS_district,_merge,BVS_group,start_date_pp,end_date_pp,treatment_dt,pp_active
33255,8137.0,2015,0168,HBL,ATM,32.942474365234375,72.85710906982422,Punjab,CHAKWAL,3.0,4.0,Punjab,Punjab,TAMEER,177.0,0.0,5.0,BVS,2017-12-25,17412.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
33258,8137.0,2018,0168,HBL,ATM,32.942474365234375,72.85710906982422,Punjab,CHAKWAL,3.0,6.0,Punjab,Punjab,TAMEER,177.0,0.0,5.0,BVS,2017-12-25,17412.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,1.0
33355,8157.0,2015,0190,HBL,ATM,33.084754943847656,73.76978302001953,Azad Kashmir,MIRPUR,3.0,1.0,Azad Kashmir,Azad Kashmir,ALFALAH,237.0,0.0,1.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
33390,8164.0,2015,0199,HBL,ATM,33.34492874145508,73.68362426757812,Azad Kashmir,MIRPUR,3.0,1.0,Azad Kashmir,Azad Kashmir,ALFALAH,237.0,0.0,1.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
33393,8164.0,2018,,HBL,ATM,33.34492874145508,73.68362426757812,,MIRPUR,3.0,,,Azad Kashmir,ALFALAH,237.0,0.0,1.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,0.0
33665,8219.0,2015,0284,HBL,ATM,32.97530746459961,74.08582305908203,Azad Kashmir,BHIMBER,3.0,1.0,Azad Kashmir,Azad Kashmir,SUMMIT,55.0,0.0,4.0,BVS,2018-03-25,4727.0,1.0,matched (3),4.0,2015-07-01,2016-06-30,0.0,1.0
33668,8219.0,2018,,HBL,ATM,32.97530746459961,74.08582305908203,,BHIMBER,3.0,,,Azad Kashmir,SUMMIT,55.0,0.0,4.0,BVS,2018-03-25,4727.0,1.0,matched (3),4.0,2018-07-01,2019-06-30,1.0,0.0
33845,8256.0,2015,0382,HBL,ATM,35.853858947753906,71.78904724121094,N.W.F.P.,CHITRAL,3.0,1.0,N.W.F.P.,N.W.F.P.,TAMEER,480.0,0.0,1.0,BVS,2017-03-25,19185.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
33848,8256.0,2018,,HBL,ATM,35.853858947753906,71.78904724121094,,CHITRAL,3.0,,,N.W.F.P.,TAMEER,480.0,0.0,1.0,BVS,2017-03-25,19185.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
33860,8259.0,2015,0392,HBL,ATM,26.842533111572266,68.11851501464844,Sind,NAUSHAHRO FEROZE,3.0,1.0,Sind,Sind,HBL,12967.0,0.0,2.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
33863,8259.0,2018,,HBL,ATM,26.842533111572266,68.11851501464844,,NAUSHAHRO FEROZE,3.0,,,Sind,HBL,12967.0,0.0,2.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,0.0
34000,8287.0,2015,0428,HBL,ATM,32.36008071899414,72.62503814697266,Punjab,SARGODHA,3.0,8.0,Punjab,Punjab,ALFALAH,4609.0,0.0,1.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
34003,8287.0,2018,0428,HBL,ATM,32.36008071899414,72.62503814697266,Punjab,SARGODHA,3.0,23.0,Punjab,Punjab,ALFALAH,4609.0,0.0,1.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,1.0
34220,8332.0,2015,0488,HBL,ATM,33.03449630737305,73.60148620605469,Punjab,JHELUM,3.0,2.0,Punjab,Punjab,UBL,2098.0,0.0,6.0,BVS,2018-03-25,9462.0,1.0,matched (3),4.0,2015-07-01,2016-06-30,0.0,1.0
34223,8332.0,2018,,HBL,ATM,33.03449630737305,73.60148620605469,,JHELUM,3.0,,,Punjab,UBL,2098.0,0.0,6.0,BVS,2018-03-25,9462.0,1.0,matched (3),4.0,2018-07-01,2019-06-30,1.0,0.0
34480,8384.0,2015,0586,HBL,ATM,30.68366813659668,71.7538070678711,Punjab,JHANG,3.0,2.0,Punjab,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
34483,8384.0,2018,,HBL,ATM,30.68366813659668,71.7538070678711,,JHANG,3.0,,,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
34495,8387.0,2015,0589,HBL,ATM,32.269630432128906,72.89903259277344,Punjab,SARGODHA,3.0,17.0,Punjab,Punjab,ALFALAH,4609.0,0.0,1.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
34498,8387.0,2018,0589,HBL,ATM,32.269630432128906,72.89903259277344,Punjab,SARGODHA,3.0,9.0,Punjab,Punjab,ALFALAH,4609.0,0.0,1.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,1.0
34570,8402.0,2015,,HBL,ATM,33.51898193359375,73.9022216796875,,KOTLI,3.0,,,Azad Kashmir,UBL,2473.0,0.0,6.0,BVS,2018-03-25,12431.0,1.0,matched (3),4.0,2015-07-01,2016-06-30,0.0,0.0
34573,8402.0,2018,,HBL,ATM,33.51898193359375,73.9022216796875,,KOTLI,3.0,,,Azad Kashmir,UBL,2473.0,0.0,6.0,BVS,2018-03-25,12431.0,1.0,matched (3),4.0,2018-07-01,2019-06-30,1.0,0.0
34615,8411.0,2015,0625,HBL,ATM,31.826690673828125,72.53880310058594,Punjab,SARGODHA,3.0,26.0,Punjab,Punjab,ALFALAH,4609.0,0.0,1.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
34618,8411.0,2018,0625,HBL,ATM,31.826690673828125,72.53880310058594,Punjab,SARGODHA,3.0,24.0,Punjab,Punjab,ALFALAH,4609.0,0.0,1.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,1.0
34620,8412.0,2015,0626,HBL,ATM,32.06576919555664,73.37754821777344,Punjab,HAFIZABAD,3.0,17.0,Punjab,Punjab,ALFALAH,782.0,0.0,1.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
34640,8416.0,2015,,HBL,ATM,30.161455154418945,72.69696807861328,,VEHARI,3.0,,,Punjab,TAMEER,2202.0,0.0,5.0,BVS,2017-03-25,37102.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
34643,8416.0,2018,0636,HBL,ATM,30.161455154418945,72.69696807861328,Punjab,VEHARI,3.0,7.0,Punjab,Punjab,TAMEER,2202.0,0.0,5.0,BVS,2017-03-25,37102.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
34760,8440.0,2015,0675,HBL,ATM,31.389400482177734,73.06928253173828,Punjab,FAISALABAD,4.0,15.0,Punjab,Punjab,ALFALAH,10435.0,0.0,1.0,BVS,2017-03-25,70254.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
34763,8440.0,2018,0675,HBL,ATM,31.389400482177734,73.06928253173828,Punjab,FAISALABAD,4.0,23.0,Punjab,Punjab,ALFALAH,10435.0,0.0,1.0,BVS,2017-03-25,70254.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
34785,8445.0,2015,0686,HBL,ATM,30.53919219970703,72.69711303710938,Punjab,SAHIWAL,3.0,10.0,Punjab,Punjab,TAMEER,3489.0,0.0,5.0,BVS,2017-03-25,36417.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
34788,8445.0,2018,0686,HBL,ATM,30.53919219970703,72.69711303710938,Punjab,SAHIWAL,3.0,4.0,Punjab,Punjab,TAMEER,3489.0,0.0,5.0,BVS,2017-03-25,36417.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
34965,8481.0,2015,0848,HBL,ATM,32.186737060546875,74.19934844970703,Punjab,GUJRANWALA,3.0,1.0,Punjab,Punjab,UBL,12098.0,0.0,6.0,BVS,2017-03-25,56457.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
34968,8481.0,2018,,HBL,ATM,32.186737060546875,74.19934844970703,,GUJRANWALA,3.0,,,Punjab,UBL,12098.0,0.0,6.0,BVS,2017-03-25,56457.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
34990,8487.0,2015,0859,HBL,ATM,31.277137756347656,72.33399200439453,Punjab,JHANG,3.0,4.0,Punjab,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
34993,8487.0,2018,,HBL,ATM,31.277137756347656,72.33399200439453,,JHANG,3.0,,,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
35095,8508.0,2015,0897,HBL,ATM,31.452680587768555,73.70870971679688,Punjab,NANKANA SAHIB,4.0,21.0,Punjab,Punjab,UBL,4873.0,0.0,6.0,BVS,2017-03-25,21205.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
35098,8508.0,2018,0897,HBL,ATM,31.452680587768555,73.70870971679688,Punjab,NANKANA SAHIB,4.0,16.0,Punjab,Punjab,UBL,4873.0,0.0,6.0,BVS,2017-03-25,21205.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
35315,8552.0,2015,0971,HBL,ATM,32.80912780761719,73.59422302246094,Punjab,GUJRAT,3.0,1.0,Punjab,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
35318,8552.0,2018,,HBL,ATM,32.80912780761719,73.59422302246094,,GUJRAT,3.0,,,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,0.0
35325,8554.0,2015,0975,HBL,ATM,35.853759765625,71.78907775878906,N.W.F.P.,CHITRAL,3.0,2.0,N.W.F.P.,N.W.F.P.,TAMEER,480.0,0.0,1.0,BVS,2017-03-25,19185.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
35790,8647.0,2015,1177,HBL,ATM,32.92671203613281,73.7324447631836,Punjab,GUJRAT,3.0,21.0,Punjab,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
35793,8647.0,2018,1177,HBL,ATM,32.92671203613281,73.7324447631836,Punjab,GUJRAT,3.0,13.0,Punjab,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,1.0
35860,8661.0,2015,1207,HBL,ATM,32.6679801940918,73.33048248291016,Punjab,JHELUM,3.0,3.0,Punjab,Punjab,UBL,2098.0,0.0,6.0,BVS,2018-03-25,9462.0,1.0,matched (3),4.0,2015-07-01,2016-06-30,0.0,1.0
35863,8661.0,2018,,HBL,ATM,32.6679801940918,73.33048248291016,,JHELUM,3.0,,,Punjab,UBL,2098.0,0.0,6.0,BVS,2018-03-25,9462.0,1.0,matched (3),4.0,2018-07-01,2019-06-30,1.0,0.0
36305,8750.0,2015,1413,HBL,ATM,31.7298641204834,73.57859802246094,Punjab,NANKANA SAHIB,3.0,23.0,Punjab,Punjab,UBL,4873.0,0.0,6.0,BVS,2017-03-25,21205.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
36308,8750.0,2018,1413,HBL,ATM,31.7298641204834,73.57859802246094,Punjab,NANKANA SAHIB,3.0,26.0,Punjab,Punjab,UBL,4873.0,0.0,6.0,BVS,2017-03-25,21205.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
36380,8765.0,2015,1440,HBL,ATM,34.17146682739258,72.27653503417969,N.W.F.P.,SWABI,3.0,112.0,N.W.F.P.,N.W.F.P.,UBL,15822.0,0.0,6.0,BVS,2017-03-25,71577.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
36383,8765.0,2018,1440,HBL,ATM,34.17146682739258,72.27653503417969,N.W.F.P.,SWABI,3.0,54.0,N.W.F.P.,N.W.F.P.,UBL,15822.0,0.0,6.0,BVS,2017-03-25,71577.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
36420,8773.0,2015,1455,HBL,ATM,32.186737060546875,74.19934844970703,Punjab,GUJRANWALA,4.0,2.0,Punjab,Punjab,UBL,12098.0,0.0,6.0,BVS,2017-03-25,56457.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
36423,8773.0,2018,,HBL,ATM,32.186737060546875,74.19934844970703,,GUJRANWALA,4.0,,,Punjab,UBL,12098.0,0.0,6.0,BVS,2017-03-25,56457.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
36675,8825.0,2015,1601,HBL,ATM,32.250831604003906,72.10832214355469,Punjab,KHUSHAB,3.0,1.0,Punjab,Punjab,TAMEER,203.0,0.0,5.0,BVS,2017-03-25,12858.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
36705,8831.0,2015,1622,HBL,ATM,32.530879974365234,73.97201538085938,Punjab,GUJRAT,3.0,13.0,Punjab,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
36708,8831.0,2018,,HBL,ATM,32.530879974365234,73.97201538085938,,GUJRAT,3.0,,,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,0.0
37185,8928.0,2015,1915,HBL,ATM,33.76076889038086,72.82711791992188,Punjab,RAWALPINDI,3.0,7.0,Punjab,Punjab,SUMMIT,3144.0,0.0,4.0,BVS,2017-03-25,31011.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
37345,8961.0,2015,2251,HBL,ATM,33.49706268310547,73.20024871826172,Punjab,RAWALPINDI,3.0,20.0,Punjab,Punjab,SUMMIT,3144.0,0.0,4.0,BVS,2017-03-25,31011.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
37348,8961.0,2018,2251,HBL,ATM,33.49706268310547,73.20024871826172,Punjab,RAWALPINDI,3.0,5.0,Punjab,Punjab,SUMMIT,3144.0,0.0,4.0,BVS,2017-03-25,31011.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
38350,9174.0,2015,2498,HBL,ATM,32.48468780517578,74.53569793701172,Punjab,SIALKOT,4.0,1.0,Punjab,Punjab,UBL,3909.0,0.0,6.0,BVS,2017-12-25,18538.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
38353,9174.0,2018,2498,HBL,ATM,32.48468780517578,74.53569793701172,Punjab,SIALKOT,4.0,2.0,Punjab,Punjab,UBL,3909.0,0.0,6.0,BVS,2017-12-25,18538.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,1.0
38630,9232.0,2015,,HBL,ATM,24.921810150146484,67.14360046386719,,KARACHI MALIR,3.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
38633,9232.0,2018,8010,HBL,ATM,24.921810150146484,67.14360046386719,Sind,KARACHI MALIR,3.0,23.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
39185,9349.0,2015,9133,HBL,ATM,33.640018463134766,73.02577209472656,Punjab,RAWALPINDI,3.0,5.0,Punjab,Punjab,SUMMIT,3144.0,0.0,4.0,BVS,2017-03-25,31011.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39188,9349.0,2018,,HBL,ATM,33.640018463134766,73.02577209472656,,RAWALPINDI,3.0,,,Punjab,SUMMIT,3144.0,0.0,4.0,BVS,2017-03-25,31011.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
39295,9372.0,2015,9165,HBL,ATM,24.86197853088379,67.07042694091797,Sind,KARACHI SOUTH,4.0,26.0,Sind,Sind,UBL,2159.0,1.0,6.0,BVS,2017-03-25,11384.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39298,9372.0,2018,,HBL,ATM,24.86197853088379,67.07042694091797,,KARACHI SOUTH,4.0,,,Sind,UBL,2159.0,1.0,6.0,BVS,2017-03-25,11384.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
39490,9411.0,2015,9215,HBL,ATM,33.5897331237793,73.04633331298828,Punjab,RAWALPINDI,4.0,1.0,Punjab,Punjab,SUMMIT,3144.0,0.0,4.0,BVS,2017-03-25,31011.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39493,9411.0,2018,9215,HBL,ATM,33.5897331237793,73.04633331298828,Punjab,RAWALPINDI,4.0,1.0,Punjab,Punjab,SUMMIT,3144.0,0.0,4.0,BVS,2017-03-25,31011.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
39570,9428.0,2015,9234,HBL,ATM,24.880033493041992,67.07630920410156,Sind,KARACHI EAST,4.0,8.0,Sind,Sind,UBL,3154.0,0.0,6.0,BVS,2017-03-25,16225.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39573,9428.0,2018,9234,HBL,ATM,24.880033493041992,67.07630920410156,Sind,KARACHI EAST,3.0,2.0,Sind,Sind,UBL,3154.0,0.0,6.0,BVS,2017-03-25,16225.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
39595,9433.0,2015,9240,HBL,ATM,25.44852066040039,68.28401184082031,Sind,JAMSHORO,4.0,10.0,Sind,Sind,SUMMIT,3238.0,0.0,4.0,BVS,2018-03-25,45681.0,1.0,matched (3),4.0,2015-07-01,2016-06-30,0.0,1.0
39600,9434.0,2015,9241,HBL,ATM,31.534326553344727,74.3455810546875,Punjab,LAHORE,4.0,10.0,Punjab,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
39603,9434.0,2018,9241,HBL,ATM,31.534326553344727,74.3455810546875,Punjab,LAHORE,4.0,8.0,Punjab,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,1.0
39620,9438.0,2015,9248,HBL,ATM,31.42904281616211,74.20292663574219,Punjab,LAHORE,3.0,6.0,Punjab,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
39623,9438.0,2018,,HBL,ATM,31.42904281616211,74.20292663574219,,LAHORE,3.0,,,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,0.0
39770,9471.0,2015,9296,HBL,ATM,24.791706085205078,67.0688247680664,Sind,KARACHI SOUTH,4.0,1.0,Sind,Sind,UBL,2159.0,1.0,6.0,BVS,2017-03-25,11384.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39773,9471.0,2018,,HBL,ATM,24.791706085205078,67.0688247680664,,KARACHI SOUTH,4.0,,,Sind,UBL,2159.0,1.0,6.0,BVS,2017-03-25,11384.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
39840,9485.0,2015,9313,HBL,ATM,30.172590255737305,71.47848510742188,Punjab,MULTAN,3.0,9.0,Punjab,Punjab,UBL,20612.0,0.0,6.0,BVS,2017-03-25,82177.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39843,9485.0,2018,,HBL,ATM,30.172590255737305,71.47848510742188,,MULTAN,3.0,,,Punjab,UBL,20612.0,0.0,6.0,BVS,2017-03-25,82177.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
39860,9489.0,2015,9318,HBL,ATM,24.853267669677734,67.00931549072266,Sind,KARACHI SOUTH,4.0,3.0,Sind,Sind,UBL,2159.0,1.0,6.0,BVS,2017-03-25,11384.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39863,9489.0,2018,,HBL,ATM,24.853267669677734,67.00931549072266,,KARACHI SOUTH,4.0,,,Sind,UBL,2159.0,1.0,6.0,BVS,2017-03-25,11384.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
39930,9503.0,2015,9335,HBL,ATM,32.172569274902344,74.17688751220703,Punjab,GUJRANWALA,3.0,1.0,Punjab,Punjab,UBL,12098.0,0.0,6.0,BVS,2017-03-25,56457.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39933,9503.0,2018,,HBL,ATM,32.172569274902344,74.17688751220703,,GUJRANWALA,3.0,,,Punjab,UBL,12098.0,0.0,6.0,BVS,2017-03-25,56457.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
39945,9506.0,2015,9339,HBL,ATM,24.907934188842773,67.15487670898438,Sind,KARACHI EAST,4.0,7.0,Sind,Sind,UBL,3154.0,0.0,6.0,BVS,2017-03-25,16225.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
39948,9506.0,2018,,HBL,ATM,24.907934188842773,67.15487670898438,,KARACHI EAST,4.0,,,Sind,UBL,3154.0,0.0,6.0,BVS,2017-03-25,16225.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
39950,9507.0,2015,,HBL,ATM,31.42675018310547,73.0820541381836,,FAISALABAD,4.0,,,Punjab,ALFALAH,10435.0,0.0,1.0,BVS,2017-03-25,70254.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
39953,9507.0,2018,,HBL,ATM,31.42675018310547,73.0820541381836,,FAISALABAD,4.0,,,Punjab,ALFALAH,10435.0,0.0,1.0,BVS,2017-03-25,70254.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
40010,9519.0,2015,9355,HBL,ATM,31.55582618713379,74.3050537109375,Punjab,LAHORE,4.0,38.0,Punjab,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
40013,9519.0,2018,,HBL,ATM,31.55582618713379,74.3050537109375,,LAHORE,4.0,,,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,0.0
40105,9541.0,2015,9406,HBL,ATM,25.528629302978516,69.01943969726562,Sind,MIRPUR KHAS,3.0,1.0,Sind,Sind,UBL,5696.0,0.0,6.0,BVS,2017-03-25,41346.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
40108,9541.0,2018,,HBL,ATM,25.528629302978516,69.01943969726562,,MIRPUR KHAS,3.0,,,Sind,UBL,5696.0,0.0,6.0,BVS,2017-03-25,41346.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
40170,9554.0,2015,,HBL,ATM,31.59184455871582,74.21670532226562,,SHEIKHUPURA,4.0,,,Punjab,TAMEER,990.0,0.0,5.0,BVS,2017-03-25,34258.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
40173,9554.0,2018,,HBL,ATM,31.59184455871582,74.21670532226562,,SHEIKHUPURA,4.0,,,Punjab,TAMEER,990.0,0.0,5.0,BVS,2017-03-25,34258.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
40200,9561.0,2015,9434,HBL,ATM,34.178375244140625,73.2354736328125,N.W.F.P.,ABBOTTABAD,3.0,110.0,N.W.F.P.,N.W.F.P.,HBL,1677.0,0.0,2.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
40203,9561.0,2018,,HBL,ATM,34.178375244140625,73.2354736328125,,ABBOTTABAD,3.0,,,N.W.F.P.,HBL,1677.0,0.0,2.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,0.0
40205,9562.0,2015,9437,HBL,ATM,33.73115921020508,73.07821655273438,F.C.T.,ISLAMABAD,3.0,9.0,F.C.T.,F.C.T.,SUMMIT,717.0,0.0,4.0,BVS,2017-03-25,8075.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
40208,9562.0,2018,,HBL,ATM,33.73115921020508,73.07821655273438,,ISLAMABAD,3.0,,,F.C.T.,SUMMIT,717.0,0.0,4.0,BVS,2017-03-25,8075.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
40270,9575.0,2015,9459,HBL,ATM,33.99003982543945,71.44124603271484,N.W.F.P.,MARDAN,3.0,105.0,N.W.F.P.,N.W.F.P.,HBL,15095.0,0.0,2.0,BVS,2018-03-25,88412.0,1.0,matched (3),4.0,2015-07-01,2016-06-30,0.0,1.0
40273,9575.0,2018,,HBL,ATM,33.99003982543945,71.44124603271484,,MARDAN,3.0,,,N.W.F.P.,HBL,15095.0,0.0,2.0,BVS,2018-03-25,88412.0,1.0,matched (3),4.0,2018-07-01,2019-06-30,1.0,0.0
40320,9585.0,2015,9474,HBL,ATM,31.512483596801758,74.35330200195312,Punjab,LAHORE,3.0,3.0,Punjab,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,1.0
40323,9585.0,2018,,HBL,ATM,31.512483596801758,74.35330200195312,,LAHORE,3.0,,,Punjab,HBL,9298.0,0.0,2.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,0.0
40395,9600.0,2015,9495,HBL,ATM,25.008697509765625,67.06556701660156,Sind,KARACHI WEST,4.0,21.0,Sind,Sind,UBL,6303.0,0.0,6.0,BVS,2017-03-25,30137.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
40398,9600.0,2018,,HBL,ATM,25.008697509765625,67.06556701660156,,KARACHI WEST,4.0,,,Sind,UBL,6303.0,0.0,6.0,BVS,2017-03-25,30137.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
40455,9612.0,2015,,HBL,ATM,33.70621109008789,73.0859603881836,,ISLAMABAD,3.0,,,F.C.T.,SUMMIT,717.0,0.0,4.0,BVS,2017-03-25,8075.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
40458,9612.0,2018,,HBL,ATM,33.70621109008789,73.0859603881836,,ISLAMABAD,3.0,,,F.C.T.,SUMMIT,717.0,0.0,4.0,BVS,2017-03-25,8075.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
40495,9620.0,2015,9519,HBL,ATM,30.53919219970703,72.69711303710938,Punjab,SAHIWAL,3.0,1.0,Punjab,Punjab,TAMEER,3489.0,0.0,5.0,BVS,2017-03-25,36417.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
40498,9620.0,2018,9519,HBL,ATM,30.53919219970703,72.69711303710938,Punjab,SAHIWAL,3.0,2.0,Punjab,Punjab,TAMEER,3489.0,0.0,5.0,BVS,2017-03-25,36417.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
40545,9630.0,2015,9532,HBL,ATM,30.264114379882812,71.51008605957031,Punjab,MULTAN,4.0,8.0,Punjab,Punjab,UBL,20612.0,0.0,6.0,BVS,2017-03-25,82177.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
40548,9630.0,2018,,HBL,ATM,30.264114379882812,71.51008605957031,,MULTAN,4.0,,,Punjab,UBL,20612.0,0.0,6.0,BVS,2017-03-25,82177.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
